kepid,koi_disposition,koi_period,koi_time0bk,koi_duration
2711114,FALSE POSITIVE,1.429439352,132.74659,2.424
2716979,CANDIDATE,8.8324193,137.7004,2.252
2720354,FALSE POSITIVE,2.821328194,131.680097,5.02692
2834463,CANDIDATE,5.88836941,136.02799,1.05
2852560,FALSE POSITIVE,11.9613085,131.9131819,4.6414
2856960,FALSE POSITIVE,204.280255,164.7235,37.2
4484356,FALSE POSITIVE,0.572079631,132.0189884,2.27811
4489844,FALSE POSITIVE,0.822314545,131.7125281,3.3374
4540632,FALSE POSITIVE,31.00539285,150.8616525,3.073
4544623,FALSE POSITIVE,2.189097,132.0841,5.768
4565985,FALSE POSITIVE,17.51191534,134.39065,5.678
4567118,CANDIDATE,521.10826,189.5977,18.36
4569590,FALSE POSITIVE,41.3701638,166.1673,29.254
4574310,FALSE POSITIVE,1.306220168,132.1122056,5.14519
4575824,FALSE POSITIVE,631.632,239.8779,16.13
5216727,FALSE POSITIVE,0.756511623,131.9298652,2.81832
5218014,FALSE POSITIVE,10.84528655,138.334343,4.3876
5255552,FALSE POSITIVE,32.45541269,137.607894,7.3736
5263167,CANDIDATE,3.39401963,134.37164,2.984
5266937,FALSE POSITIVE,5.917085496,132.900327,23.7545
5269407,FALSE POSITIVE,0.958871144,131.6864267,2.74361
5271803,FALSE POSITIVE,0.5402463,131.5521,13.93
5272571,FALSE POSITIVE,1.288046428,132.00088,3.637
6228703,FALSE POSITIVE,4.200206781,134.6578,5.21948
6231401,FALSE POSITIVE,6.091954982,137.5877592,3.60482
6265961,CANDIDATE,5.52507406,135.15435,2.565
6279823,FALSE POSITIVE,485.52409,307.5674,11.04
6283224,FALSE POSITIVE,0.76647343,132.034804,2.46345
6285094,FALSE POSITIVE,5.2439783,132.6829,10.1
6285396,FALSE POSITIVE,5.2436639,132.6741,10.53
6285397,FALSE POSITIVE,5.2438269,132.6874,8.235
7032968,FALSE POSITIVE,0.56678702,131.849,3.074
7033713,FALSE POSITIVE,2.19642864,133.4945,4.933
7033748,FALSE POSITIVE,2.19635512,133.515028,9.65516
7049486,FALSE POSITIVE,26.71841755,138.0518033,8.14155
7050754,FALSE POSITIVE,0.615787196,131.71405,3.067
7090801,FALSE POSITIVE,548.08441,367.3828,17.66
7097571,FALSE POSITIVE,2.213964145,132.565776,6.7598
7103300,CANDIDATE,3.226232203,134.41924,0.4022
7970629,FALSE POSITIVE,1.025534511,132.4990072,3.52048
7970760,FALSE POSITIVE,7.64941291,132.1070518,6.56935
7971389,FALSE POSITIVE,13.17480793,136.4631739,3.37392
7976136,FALSE POSITIVE,0.655094658,131.78278,6.159
7976435,FALSE POSITIVE,3.33287187,133.4408645,7.13
7985167,FALSE POSITIVE,0.692239369,131.584611,2.91121
7987749,FALSE POSITIVE,17.03085756,145.542727,4.24308
8007675,CANDIDATE,2.352446342,131.9380482,1.6802
8700506,FALSE POSITIVE,43.797829,172.60192,7.70289
8701327,FALSE POSITIVE,4.254417651,133.8376474,6.55436
8711548,FALSE POSITIVE,18.77816216,149.6776416,8.1018
8713828,FALSE POSITIVE,1.25451792,131.7413568,2.64
8719897,FALSE POSITIVE,1.575710265,131.692741,6.83787
8736245,FALSE POSITIVE,2.534740757,133.477837,4.85013
8738115,FALSE POSITIVE,37.59406667,168.578815,8.9943
8739209,FALSE POSITIVE,3.6972959,131.753,21.335
8746310,FALSE POSITIVE,6.855624762,136.0224296,3.02199
9640921,FALSE POSITIVE,80.7060641,139.436835,6.8899
9640921,FALSE POSITIVE,2.17814513,132.02979,2.321
9641031,FALSE POSITIVE,1.089077111,132.024245,3.8834
9641103,FALSE POSITIVE,1.089057762,132.03859,1.637
9644411,FALSE POSITIVE,0.379412331,131.61159,1.561
9644683,FALSE POSITIVE,0.585940879,131.705742,4.6979
9651602,CANDIDATE,3.90735046,133.7385,2.896
9652166,FALSE POSITIVE,0.646523404,131.6881,3.917
10556578,FALSE POSITIVE,0.626431697,131.899296,2.0171
10583181,FALSE POSITIVE,2.696354974,132.9926416,5.39585
10586619,CANDIDATE,377.501257,278.8375,11.98
10592163,FALSE POSITIVE,14.76288917,133.7747853,6.52705
10597164,FALSE POSITIVE,4.5638537,133.2096,13.05
10601538,FALSE POSITIVE,1.463775066,132.80636,0.953
10601579,FALSE POSITIVE,8.098754149,134.775324,5.62354
10613718,FALSE POSITIVE,0.587938916,132.057929,1.40211
8557246,FALSE POSITIVE,246.87131,220.3739,10.69
11709022,FALSE POSITIVE,0.71957289,131.98038,1.79
11724091,FALSE POSITIVE,1.559090282,131.7719964,4.95211
11757422,FALSE POSITIVE,1.81993557,132.52714,2.43
11763910,FALSE POSITIVE,0.612888148,131.96372,2.822
11768970,FALSE POSITIVE,15.54135882,141.9557755,2.44433
11773625,CANDIDATE,7.1969168,133.4145,4.525
11775530,FALSE POSITIVE,12.8177012,143.6091,3.465
11811454,FALSE POSITIVE,2.274628199,132.0170362,4.52648
8560280,FALSE POSITIVE,85.338393,215.564,8.5
2860594,FALSE POSITIVE,5.499941793,132.816764,11.3096
2860788,FALSE POSITIVE,2.629870555,132.067717,6.606
2969638,FALSE POSITIVE,1.97362159,131.90168,3.29
2970670,CANDIDATE,0.947554749,131.87955,1.097
2973509,FALSE POSITIVE,6.62761199,132.5466377,6.15281
2994092,CANDIDATE,50.271927,160.466,6.073
2998124,FALSE POSITIVE,28.59788033,152.9842901,7.71925
3098194,FALSE POSITIVE,30.47651885,136.972882,10.2264
4578594,FALSE POSITIVE,252.1638623,191.470778,23.92
4587448,FALSE POSITIVE,2.23416013,131.7973,2.12
4633434,FALSE POSITIVE,22.27119851,134.7601462,4.58598
4661634,FALSE POSITIVE,73.89416352,159.9005068,9.48995
4665989,FALSE POSITIVE,1.124033822,131.62878,5.5728
4671584,FALSE POSITIVE,2.796661168,134.032331,3.3781
4678171,FALSE POSITIVE,15.28870918,132.8060911,5.00366
4681152,FALSE POSITIVE,1.83592242,132.077813,5.9942
4725292,FALSE POSITIVE,1.15495063,132.34528,2.31
8297017,CANDIDATE,128.208643,230.1943,2.745
5282656,FALSE POSITIVE,1.516372183,131.83387,1.239
5284133,FALSE POSITIVE,8.784575777,134.6752148,5.3022
5285607,FALSE POSITIVE,1.949700508,132.4267375,4.35014
5286786,FALSE POSITIVE,9.948701373,138.55412,3.2922
5288543,FALSE POSITIVE,3.457078812,131.8058069,5.24058
5294739,FALSE POSITIVE,3.735993484,135.062493,17.4877
5295206,CANDIDATE,6.63448023,137.0694,3.603
5298620,FALSE POSITIVE,12.4239677,141.676,16.01
5300878,FALSE POSITIVE,0.639721284,131.8546732,2.69771
6292732,FALSE POSITIVE,1.25338826,132.6307,3.828
6307000,CANDIDATE,1.002591901,131.65849,1.247
6311637,FALSE POSITIVE,1.620813697,132.727367,5.9968
6345758,CANDIDATE,3.37116682,132.0176,4.708
6364126,FALSE POSITIVE,5.2434664,132.7707,18.47
6364195,FALSE POSITIVE,5.2439542,132.6525,9.82
6364200,FALSE POSITIVE,5.2441517,132.6668,9.69
6364247,FALSE POSITIVE,5.2443332,132.6164,11.268
7105574,FALSE POSITIVE,20.72606991,143.201391,6.47393
7115200,FALSE POSITIVE,0.566801447,131.79977,2.352
7115332,FALSE POSITIVE,0.566794934,131.84569,4.399
7115463,FALSE POSITIVE,0.566800287,131.815992,3.487
7115597,FALSE POSITIVE,0.566791946,131.8145,2.77
7115878,FALSE POSITIVE,0.566790294,131.83481,3.641
7116043,FALSE POSITIVE,0.566799725,131.8211,4.097
7116226,FALSE POSITIVE,0.566801325,131.82499,4.176
8008128,FALSE POSITIVE,14.85441567,136.5597829,5.13753
8009500,FALSE POSITIVE,38.47674409,150.5742128,5.10744
8013289,FALSE POSITIVE,10.64311069,140.1691798,88.1118
8016214,FALSE POSITIVE,1.587485742,132.138538,7.7489
8016692,CANDIDATE,6.613671,136.4964,4.211
8027902,FALSE POSITIVE,1.79621807,131.54732,10.16
8039925,FALSE POSITIVE,20.2594232,141.4275,19.27
8042644,CANDIDATE,1.48062814,131.51535,2.898
8081389,FALSE POSITIVE,1.489442254,132.0042975,5.51392
8750094,FALSE POSITIVE,1.12679793,132.2757,12.079
8758161,FALSE POSITIVE,0.998217563,131.8142317,3.90851
8760760,CANDIDATE,2.68814059,132.66869,1.12
8767034,FALSE POSITIVE,0.58640848,131.55583,2.616
8773948,FALSE POSITIVE,33.46947449,154.008513,11.8874
8784288,FALSE POSITIVE,1.827558898,132.26554,4.72808
8804358,FALSE POSITIVE,62.519211,146.4454,2.523
8807057,CANDIDATE,97.991569,134.675,4.665
8508493,FALSE POSITIVE,349.85525,285.6453,5.42
9652632,FALSE POSITIVE,2.488812012,132.1282609,5.94523
9655424,FALSE POSITIVE,0.51811818,131.646,0.3969
9657636,FALSE POSITIVE,542.52829,278.392,11.06
9658089,CANDIDATE,1.057080807,131.69304,1.82
9665503,FALSE POSITIVE,11.56797473,137.3409726,5.96595
9673173,FALSE POSITIVE,21.29473387,147.0967696,7.60143
9674320,CANDIDATE,317.062416,297.8371,7.438
9693803,CANDIDATE,13.4959496,142.1992,2.085
9711751,FALSE POSITIVE,0.855763492,132.351325,3.64361
10619109,FALSE POSITIVE,2.045166206,132.3655682,6.84312
10646620,FALSE POSITIVE,2.41349123,133.5687,11.29
10649230,FALSE POSITIVE,0.447820618,131.833123,0.4199
10659624,CANDIDATE,43.2675604,136.4574,8.331
10661913,FALSE POSITIVE,1.23133063,131.82495,3.7
10661976,FALSE POSITIVE,0.61566096,131.8348,2.669
10662021,FALSE POSITIVE,1.23140522,131.7715,3.338
10665228,CANDIDATE,11.3251153,137.2423,2.126
8560927,FALSE POSITIVE,31.9714488,133.8889,8.52
11817750,FALSE POSITIVE,9.762550001,131.671965,4.87531
11825996,CANDIDATE,16.9163386,132.8922,2.521
11854636,CANDIDATE,37.0200232,131.8379,1.421
11855538,FALSE POSITIVE,2.521265,132.848,2.69
11858541,FALSE POSITIVE,5.674353343,135.7548264,4.17722
11873166,FALSE POSITIVE,0.734426335,131.931739,2.7415
11873171,FALSE POSITIVE,0.734426409,131.92972,1.569
11904704,CANDIDATE,0.565713361,131.66357,0.954
3102024,FALSE POSITIVE,13.78252221,139.480567,8.27762
3110937,FALSE POSITIVE,1.89121656,132.7016,5.14
3115480,FALSE POSITIVE,3.693702974,135.194906,3.37146
3120320,FALSE POSITIVE,10.26561325,136.4886955,5.67553
3127817,FALSE POSITIVE,2.163569702,132.936317,7.60963
3228740,FALSE POSITIVE,0.730956716,132.21412,2.097
3230206,FALSE POSITIVE,7.04715073,132.7471,1.434
3230227,FALSE POSITIVE,7.047106212,132.75015,3.16223
4729553,FALSE POSITIVE,0.961292561,121.4629897,4.64294
4736208,FALSE POSITIVE,63.68192888,167.547736,12.6047
4737302,FALSE POSITIVE,9.455586047,133.670388,8.42272
4739194,FALSE POSITIVE,1.246585716,132.0206985,4.62051
4739565,FALSE POSITIVE,0.898932836,131.81613,2.437
4740688,FALSE POSITIVE,3.45423296,131.71294,2.965
4753988,FALSE POSITIVE,7.304451735,135.0252768,4.09326
4757331,FALSE POSITIVE,1.181046137,132.122922,2.6923
5301955,FALSE POSITIVE,0.68396452,131.7130275,1.3
5306862,FALSE POSITIVE,2.025580416,131.864175,4.48448
5307574,FALSE POSITIVE,58.64379,156.9092,24.44
5308778,FALSE POSITIVE,20.28281916,137.05176,36.048
5310435,FALSE POSITIVE,4.931365987,133.153013,14.7088
5343976,FALSE POSITIVE,4.331392455,134.7274476,3.7278
5347537,FALSE POSITIVE,345.1846728,228.840845,6.5468
5347784,FALSE POSITIVE,9.58405667,138.8710106,6.82752
6364294,FALSE POSITIVE,5.2436612,132.7337,11.39
6367439,FALSE POSITIVE,3.7789374,132.1163,10.767
6367628,FALSE POSITIVE,1.88984957,131.910944,19.45
6368222,CANDIDATE,82.97062172,171.428214,8.22
6372268,CANDIDATE,5.22422449,133.01192,4.56
6384840,FALSE POSITIVE,2.49904083,133.3698,2.651
6386784,FALSE POSITIVE,1.99567242,132.87321,3.58
6390236,FALSE POSITIVE,0.89879279,131.6716,1.031
6421188,FALSE POSITIVE,16.43435283,136.2884989,5.15682
7116236,FALSE POSITIVE,0.566793818,131.8298,4.929
7117513,FALSE POSITIVE,0.566797474,131.8117,2.708
7117541,FALSE POSITIVE,1.585673651,132.013007,3.20763
7118545,FALSE POSITIVE,14.79721916,144.6959608,7.61037
7125636,FALSE POSITIVE,6.49066214,132.0676273,3.47128
7128918,FALSE POSITIVE,7.11879848,137.1575204,4.11282
7132015,FALSE POSITIVE,6.99510404,136.6223392,1.7556
7135549,CANDIDATE,22.50053441,150.2171942,7.44
8088354,FALSE POSITIVE,2.897829967,132.6047388,3.17788
8091197,CANDIDATE,4.88698386,132.8804,1.127
8094140,FALSE POSITIVE,0.706428634,132.1461749,1.75182
8094221,FALSE POSITIVE,10.8632531,141.6569,37.68
8097825,FALSE POSITIVE,1.46842648,132.165432,6.6666
8098300,FALSE POSITIVE,4.305917719,132.3501939,5.61993
8098515,FALSE POSITIVE,1.28659726,132.1114,3.53
8098960,CANDIDATE,8.47484677,138.47733,2.067
8104436,FALSE POSITIVE,2.535389624,133.38659,2.902
8815279,CANDIDATE,13.56092626,142.642578,2.53
8822585,FALSE POSITIVE,1.627538928,131.91531,5.583
8823397,FALSE POSITIVE,1.506503686,132.9914262,5.02151
8841616,FALSE POSITIVE,1.679585725,131.5600829,7.34648
8845221,FALSE POSITIVE,5.40346248,133.7451943,7.6494
8845552,CANDIDATE,34.0357766,138.9291,3.849
8848104,FALSE POSITIVE,0.824851807,131.6271509,1.93637
8848115,FALSE POSITIVE,0.82484293,131.6424,1.383
8868657,FALSE POSITIVE,4.4473549,133.8362,18.99
9726452,CANDIDATE,42.48452259,165.1372596,4.16
9762514,FALSE POSITIVE,7.51509713,138.09408,2.62
9762519,FALSE POSITIVE,7.51514595,138.0800379,3.54486
9777062,FALSE POSITIVE,19.23003819,132.5814956,7.04412
9786821,FALSE POSITIVE,21.12000574,150.128392,2.05573
9790965,FALSE POSITIVE,0.82206761,132.243022,3.8281
9790965,CANDIDATE,4.74701479,133.33305,2.464
9811915,CANDIDATE,1.96682825,132.68632,1.645
9818732,FALSE POSITIVE,45.03558951,132.633531,9.8341
10665749,CANDIDATE,4.237447181,135.17679,0.3792
10670112,CANDIDATE,4.0953585,135.7884,44.35
10680424,CANDIDATE,0.92623983,131.7203,1.267
10685175,FALSE POSITIVE,3.10197712,133.78902,7.083
10686876,FALSE POSITIVE,2.618414643,134.044367,4.99923
10686930,FALSE POSITIVE,2.61844178,134.03782,3.203
10711913,FALSE POSITIVE,19.40795816,135.3915368,6.09676
10732401,FALSE POSITIVE,0.933747375,131.5199,5.974
11906217,FALSE POSITIVE,37.9102139,162.458419,3.11152
11913052,FALSE POSITIVE,3.74785307,134.17465,3.444
11913071,FALSE POSITIVE,3.747835042,134.1877331,5.28519
11918482,FALSE POSITIVE,0.94754848,132.266431,1.7347
11922648,FALSE POSITIVE,1.75643185,132.0575,2.397
11922782,FALSE POSITIVE,1.756466865,132.030299,4.7781
11923819,FALSE POSITIVE,33.15947581,159.8126411,9.01353
11959569,FALSE POSITIVE,46.14869106,173.238091,19.092
11966557,FALSE POSITIVE,60.2976774,161.854691,14.2561
5897826,CANDIDATE,0.875197345,131.8135915,0.052
3240158,CANDIDATE,13.2298203,134.3757,3.566
2837111,CANDIDATE,3.71840884,134.6575,3.611
3241619,FALSE POSITIVE,1.703347524,132.4680448,3.3039
3241662,FALSE POSITIVE,1.70332915,132.47294,1.663
3245000,FALSE POSITIVE,20.413812,148.5092,5.806
3246867,CANDIDATE,5.32737192,133.27114,2.226
3247294,FALSE POSITIVE,67.41958542,133.431122,7.645
3248332,FALSE POSITIVE,7.363572395,138.70442,5.7545
3249334,CANDIDATE,5.90260586,136.35507,1.832
3323289,FALSE POSITIVE,33.69320154,158.866724,7.44219
3324069,CANDIDATE,22.80265,132.9476,19.34
4758350,FALSE POSITIVE,1.120997701,131.48486,11.243
4758368,FALSE POSITIVE,1.874967748,132.701553,10.0159
4760959,CANDIDATE,29.9315174,135.0082,2.53
4764969,CANDIDATE,0.602277579,131.5303,2.38
4768756,FALSE POSITIVE,2.40440112,133.1975,5.49
4769824,FALSE POSITIVE,21.926779,135.5453,10.05
4773155,FALSE POSITIVE,25.70600117,156.644215,10.969
4830859,CANDIDATE,27.2173855,144.6728,3.268
4832273,FALSE POSITIVE,501.90703,205.619,12.43
5353938,CANDIDATE,6.27651592,136.18032,1.973
5359678,FALSE POSITIVE,3.115304946,133.1240488,4.88748
5380812,CANDIDATE,16.214474,136.435,4.149
5385469,FALSE POSITIVE,12.422524,141.875,13.55
5385647,FALSE POSITIVE,12.4269264,141.4499,21.826
5385667,FALSE POSITIVE,12.4261809,141.5307,29.09
5388229,FALSE POSITIVE,0.61810542,131.74488,6.666
5389184,FALSE POSITIVE,1.06995136,132.30469,1.322
6421483,FALSE POSITIVE,2.158398259,131.894054,8.1633
6421937,FALSE POSITIVE,359.534371,218.68613,24.205
6423922,CANDIDATE,0.9951412,131.5268,5.588
6428942,FALSE POSITIVE,534.86668,209.0227,8.19
6436505,CANDIDATE,43.535891,155.20055,4.712
6437993,FALSE POSITIVE,1.39797542,131.6767,9.06
6442246,FALSE POSITIVE,2.2127498,132.7452,3.054
6443392,FALSE POSITIVE,0.776976021,132.2745574,1.95401
7137798,FALSE POSITIVE,2.25353739,132.486708,5.74622
7177553,FALSE POSITIVE,17.99646148,139.5431461,4.65638
7177892,FALSE POSITIVE,1.386249249,132.742206,2.99104
7185487,FALSE POSITIVE,0.53482911,131.7369,0.996
7198648,FALSE POSITIVE,0.566799833,131.64094,5.543
7199935,FALSE POSITIVE,0.566795728,131.8148,2.79
7200102,FALSE POSITIVE,14.66575978,139.5741023,3.65814
7200225,FALSE POSITIVE,0.566780836,131.8749,4.937
8488381,CANDIDATE,4.7368156,131.7876,2.84
8111622,FALSE POSITIVE,15.44605962,145.5341274,4.5963
8112013,FALSE POSITIVE,1.790518325,132.9384734,3.34624
8115647,CANDIDATE,40.7698541,158.86363,2.997
8120820,CANDIDATE,129.222771,255.1859,7.272
8123170,FALSE POSITIVE,1.03905082,132.5348,3.035
8123937,FALSE POSITIVE,0.503201954,131.78436,0.167
8128965,FALSE POSITIVE,7.140373046,138.008012,7.07032
8129189,FALSE POSITIVE,53.64708486,152.97204,19.9499
8878681,FALSE POSITIVE,2.496328637,132.2054088,2.73115
8879427,FALSE POSITIVE,16.31328124,136.853981,4.45731
8879915,FALSE POSITIVE,1.721313779,132.5318957,3.54768
8881169,CANDIDATE,5.01880305,132.25191,1.823
8890996,FALSE POSITIVE,1.50650745,132.98683,2.622
8906676,FALSE POSITIVE,8.209514329,134.0632157,4.14104
8938628,FALSE POSITIVE,3.431126546,133.593104,2.7986
8940961,FALSE POSITIVE,1.583334941,132.377894,4.4854
8953278,CANDIDATE,23.59919017,134.2797605,2.05
9821078,FALSE POSITIVE,8.429438192,132.2922535,3.94306
9821428,CANDIDATE,299.70688,360.3939,15.39
9837013,CANDIDATE,14.461834,137.2566,7.156
9848420,FALSE POSITIVE,7.9320191,136.4321,8.18
9850387,FALSE POSITIVE,1.374249107,131.662968,5.3181
9850912,FALSE POSITIVE,8.4804737,135.834,6.157
9852050,FALSE POSITIVE,0.94242156,132.1165604,1.89
9873869,FALSE POSITIVE,4.994773558,136.1744922,4.48893
10736223,FALSE POSITIVE,1.105094098,132.5461998,4.38191
10736489,CANDIDATE,6.842939,137.0596,2.8
10743600,FALSE POSITIVE,0.8170226,132.022858,2.974
10751908,CANDIDATE,4.48538145,135.29081,2.297
10753734,FALSE POSITIVE,19.40669392,149.807826,5.27765
10794242,FALSE POSITIVE,7.143708297,137.8041949,5.83451
10794405,FALSE POSITIVE,0.952377862,132.335117,4.0869
10809677,FALSE POSITIVE,3.521050679,134.218545,3.5323
10812541,CANDIDATE,4.84847245,131.90954,0.874
11967004,FALSE POSITIVE,1.941635737,133.1097354,2.46683
11968490,FALSE POSITIVE,0.539445498,131.898299,2.2821
11970288,FALSE POSITIVE,20.7106853,134.03192,42.737
12004679,FALSE POSITIVE,2.521245368,132.8563627,4.24027
12004680,FALSE POSITIVE,2.52122764,132.86973,2.249
12004689,FALSE POSITIVE,2.5212708,132.8596,2.706
12013615,FALSE POSITIVE,8.202869679,138.5109062,7.29811
12016243,CANDIDATE,11.8436119,138.0037,6.044
12022517,FALSE POSITIVE,3.442714533,132.3912568,3.36034
6307521,FALSE POSITIVE,475.91706,588.8926,22.86
7037540,FALSE POSITIVE,0.858285844,131.87904,1.799
11129738,CANDIDATE,4.88446644,135.24744,2.057
10028792,CANDIDATE,8.9772888,133.44748,4.72
4860678,CANDIDATE,3.03359398,133.08355,4.026
5531953,CANDIDATE,21.9139549,148.52144,3.271
4349442,FALSE POSITIVE,6.238315363,134.3054225,2.501
7765528,CANDIDATE,9.3888216,134.42144,4.154
3327980,FALSE POSITIVE,2.115510941,131.99122,7.2877
3329643,FALSE POSITIVE,1.015044104,131.56407,10.994
3335816,FALSE POSITIVE,3.711013336,132.4882537,3.31024
3337438,FALSE POSITIVE,2.97606298,132.9637,4.124
3337548,FALSE POSITIVE,2.97586085,133.0352,4.513
3339538,FALSE POSITIVE,14.65801395,140.4756141,3.03316
3341934,FALSE POSITIVE,18.83948744,137.7695421,5.62797
3343866,FALSE POSITIVE,0.555973803,131.96589,1.271
4839180,FALSE POSITIVE,4.426344495,134.231165,5.84235
4840263,FALSE POSITIVE,0.957823876,132.414882,3.7232
4840818,FALSE POSITIVE,5.024768971,133.120142,3.82433
4847832,FALSE POSITIVE,30.96021667,156.1595497,15.4308
4851217,FALSE POSITIVE,2.470283788,133.251861,7.8391
4851338,FALSE POSITIVE,1.23516416,131.99301,4.713
4851356,FALSE POSITIVE,1.23513471,132.0046,5.44
4862332,FALSE POSITIVE,0.8903331,131.5337,2.643
4862625,FALSE POSITIVE,20.00024281,134.82021,5.0042
5393558,FALSE POSITIVE,10.21712165,137.2457336,4.35647
5397905,FALSE POSITIVE,0.618060842,131.63533,1.892
5444392,FALSE POSITIVE,0.759764419,131.7927631,5.72501
5456979,CANDIDATE,2.6528082,131.5439,2.297
5460835,FALSE POSITIVE,21.53926924,144.1542761,5.32432
5462901,FALSE POSITIVE,5.270733213,136.180853,2.7822
5466109,CANDIDATE,2.43135542,133.92077,1.401
5471010,FALSE POSITIVE,12.4232158,141.7294,17.67
6447326,FALSE POSITIVE,4.3206933,131.8905,50.68
6448768,FALSE POSITIVE,16.48679636,131.6041706,7.06797
6449291,FALSE POSITIVE,5.7768734,133.6218,5.762
6449552,FALSE POSITIVE,20.14880771,135.8116283,8.52557
6452742,FALSE POSITIVE,0.687772143,131.8669185,2.56725
6464285,FALSE POSITIVE,0.843651274,131.9478111,2.80468
6466939,FALSE POSITIVE,1.142946648,131.9010021,3.40234
6468938,FALSE POSITIVE,7.217010987,135.4523674,4.4215
8429014,FALSE POSITIVE,9.72869627,140.71571,5.628
7200301,FALSE POSITIVE,0.566791802,131.81736,2.2
7203179,FALSE POSITIVE,2.245738777,133.2650421,8.61629
7203194,FALSE POSITIVE,2.24572117,133.26678,3.88
7204073,FALSE POSITIVE,0.566801906,131.79673,1.626
7212722,FALSE POSITIVE,2.316171991,132.311636,4.03025
7217088,CANDIDATE,12.54474243,139.58304,1.24
7280953,FALSE POSITIVE,0.56680208,131.7056,1.22
7281217,FALSE POSITIVE,0.566810701,131.80761,6.19
7281229,FALSE POSITIVE,0.566813319,131.78768,3.752
8143170,FALSE POSITIVE,28.78725751,137.094192,13.953
8145789,FALSE POSITIVE,0.835315046,131.9570817,2.45449
8145958,CANDIDATE,3.07551068,134.46857,1.683
8155584,FALSE POSITIVE,26.0164225,157.37769,4.1768
8155654,CANDIDATE,6.29340543,133.8686,3.024
8158324,FALSE POSITIVE,593.19521,333.732,25.65
8162376,FALSE POSITIVE,0.706430188,132.14208,1.301
8167504,CANDIDATE,7.7021729,138.4181,3.987
8953281,FALSE POSITIVE,0.78430061,132.23164,2.952
8953426,FALSE POSITIVE,2.665875491,131.6187983,7.59461
8953475,FALSE POSITIVE,2.6658312,131.627,5.771
8957572,FALSE POSITIVE,1.5765874,132.4469,15.18
8958811,CANDIDATE,2.52557582,133.06586,2.32
